"name","brand","ean","price","grammage","category","sale","image"
"Bahlsen Winterkuchen Bratapfel 350g","Bahlsen","4017100444227","3.99","350g (1 kg = 11,40 €)","Weihnachtswelt","False","https://img.rewe-static.de/8927234/41393290_digital-image.png"
"Mövenpick Eis Schwarzwälder Kirsch 900ml","Mövenpick","4008210184806","1.79","900ml (1 l = 1,99 €)","Weihnachtswelt","True","https://img.rewe-static.de/5382955/23981044_digital-image.png"
"L'Original Fondue Original 400g","None","7640103588611","3.79","400g (1 kg = 9,48 €)","Weihnachtswelt","False","https://img.rewe-static.de/3017576/25978854_digital-image.png"
"REWE Bio + vegan Cashew Frischkäse-Alternative 180g","REWE Bio","4337256448895","1.35","180g (1 kg = 7,50 €)","Weihnachtswelt","False","https://img.rewe-static.de/7794031/36547232_digital-image.png"
"Bärenmarke Kaffeetraum Kondensmilch 8% 340g","Bärenmarke","4045317052676","1.99","340g (1 kg = 5,85 €)","Weihnachtswelt","False","https://img.rewe-static.de/3815102/20522645_digital-image.png"
"Simply V Pastagenuss vegan 100g","Simply V","4260444960469","2.99","100g (1 kg = 29,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/8283510/29345999_digital-image.png"
"Ruf Bio Agartine Geliermittel vegan 30g","Ruf","4002809050107","1.59","30g (1 kg = 53 €)","Weihnachtswelt","False","https://img.rewe-static.de/8937530/37887406_digital-image.png"
"Stolle Brathähnchen mit Innereien tiefgefroren 1,3kg","Stolle","4013884113403","5.49","1300g (1 kg = 4,22 €)","Weihnachtswelt","False","https://img.rewe-static.de/5827876/23174445_digital-image.png"
"REWE Beste Wahl Nelken gemahlen 32g","REWE Beste Wahl","4337256245081","1.99","32g (1 kg = 62,19 €)","Weihnachtswelt","False","https://img.rewe-static.de/8412882/31140244_digital-image.png"
"Ruf Red Fever 85g","Ruf","4002809025006","1.49","85g (1 kg = 17,53 €)","Weihnachtswelt","False","https://img.rewe-static.de/2399025/31505314_digital-image.png"
"Luna Deutsches Suppenhuhn 1,1kg","Luna","4001350302048","2.99","1100g (1 kg = 2,72 €)","Weihnachtswelt","False","https://img.rewe-static.de/0506214/13288500_digital-image.png"
"Nabio Bio Paprika Creme vegan 135g","Nabio","4013182024050","2.49","135g (1 kg = 18,44 €)","Weihnachtswelt","False","https://img.rewe-static.de/9064950/40804459_digital-image.png"
"REWE Feine Welt Cremoso di Bufala Weichkäse 150g","REWE Feine Welt","4388860642872","2.59","150g (1 kg = 17,27 €)","Weihnachtswelt","True","https://img.rewe-static.de/8303767/29553627_digital-image.png"
"REWE Bio Naturland Vanille Eiscreme 500ml","REWE Bio","4337256572514","2.99","500ml (1 l = 5,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/0959591/38930913_digital-image.png"
"Magnum Collection Pistazie Eis 3x100ml","Magnum","8711327437845","3.99","3x100ml (1 l = 13,30 €)","Weihnachtswelt","False","https://img.rewe-static.de/7978020/34251264_digital-image.png"
"Averna Amaro Siciliano 0,7l","Averna","8000400203782","13.99","0,70l (1 l = 19,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/5211824/6125140_digital-image.png"
"Mövenpick Amarena Kirsch Eis 850ml","Mövenpick","4008211002994","1.79","850ml (1 l = 2,11 €)","Weihnachtswelt","True","https://img.rewe-static.de/8727166/35726004_digital-image.png"
"Mövenpick Eis Cappuccino 900ml","Mövenpick","4008210184851","1.79","900ml (1 l = 1,99 €)","Weihnachtswelt","True","https://img.rewe-static.de/2997967/22974333_digital-image.png"
"AKI Heide-Forelle Caviar 50g","AKI","4103550011994","7.29","50g (1 kg = 145,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/7180014/34097078_digital-image.png"
"Rügenwalder Mühle Vegane Mühlen Schnitzel 180g","Rügenwalder Mühle","4000405005002","3.29","2x90g (1 kg = 18,28 €)","Weihnachtswelt","False","https://img.rewe-static.de/2363478/23598482_digital-image.png"
"Niederegger Marzipan Klassiker 300g","Niederegger","4000161100195","11.4","300g (1 kg = 38 €)","Weihnachtswelt","False","https://img.rewe-static.de/4931777/22827523_digital-image.png"
"Rotkäppchen Sekt halbtrocken 0,75l","Rotkäppchen-Mumm","4400066903530","4.99","0,75l (1 l = 6,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/6242880/39969809_digital-image.png"
"Kühlmann Omas Kartoffelsalat 400g","Kühlmann","4051009034837","2.19","400g (1 kg = 5,48 €)","Weihnachtswelt","False","https://img.rewe-static.de/8928141/39081513_digital-image.png"
"Ramazzotti Crema Cappuccino 0,7l","Ramazzotti","4005971394406","13.99","0,70l (1 l = 19,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/8385805/31295014_digital-image.png"
"REWE Beste Wahl Blätterteig 450g","REWE Beste Wahl","4388860684476","1.49","450g (1 kg = 3,31 €)","Weihnachtswelt","False","https://img.rewe-static.de/0160583/22861039_digital-image.png"
"MinusL Kaffeesahne 165g","MinusL","4062800006206","1.49","165g (1 kg = 9,03 €)","Weihnachtswelt","False","https://img.rewe-static.de/0456541/3177640_digital-image.png"
"Langnese Viennetta Vanille Eis 650 ml","Langnese","8000920200025","1.69","650ml (1 l = 2,60 €)","Weihnachtswelt","True","https://img.rewe-static.de/3804534/12236500_digital-image.png"
"Hohes C Milde Orange mit zartem Fruchtfleisch 100% Saft 1l","Hohes C","4048517702341","2.29","1l","Weihnachtswelt","False","https://img.rewe-static.de/8628457/34112893_digital-image.png"
"Garden Gourmet Thun-Visch Vegane Alternative 175g","Garden Gourmet","7613287466044","4.29","175g (1 kg = 24,51 €)","Weihnachtswelt","False","https://img.rewe-static.de/8631062/33649550_digital-image.png"
"REWE Feine Welt Fruchtaufstrich Feige aus Marokko 250g","REWE Feine Welt","4337256174824","1.69","250g (1 kg = 6,76 €)","Weihnachtswelt","False","https://img.rewe-static.de/1206594/14177640_digital-image.png"
"Bio Orangen ca. 240g","None","21068058","0.79","1 Stück ca. 240 g (1 kg = 3,29 €)","Weihnachtswelt","False","https://img.rewe-static.de/1068050/27357371_digital-image.png"
"REWE Bio Aprikose Fruchtaufstrich 250g","REWE Bio","4337256161404","1.99","250g (1 kg = 7,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/0940052/7744520_digital-image.png"
"Ostmann Nelken ganz 25g","Ostmann","4002674043907","2.19","25g (1 kg = 87,60 €)","Weihnachtswelt","False","https://img.rewe-static.de/4248368/7473490_digital-image.png"
"Followfish Kabeljau Filets MSC 400g","Followfish","4250073453524","9.99","400g (1 kg = 24,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/3015656/25731044_digital-image.png"
"Lillet Blanc Weinaperitif 17% 0,75l","Lillet","3057230000253","15.99","0,75l (1 l = 21,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/0853125/20286403_digital-image.png"
"Cremissimo Eierlikör Eis 900ml","Cremissimo","8711327485112","3.99","900ml (1 l = 4,43 €)","Weihnachtswelt","False","https://img.rewe-static.de/8501595/32506938_digital-image.png"
"Nürnberger Christkindles Markt Glühwein 1l","Gerstacker","4101080009801","4.49","1l","Weihnachtswelt","False","https://img.rewe-static.de/1051040/23078338_digital-image.png"
"REWE Feine Welt Ciabatta Piccola 440g","REWE Feine Welt","4337256466011","2.99","440g (1 kg = 6,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/8774022/36850993_digital-image.png"
"REWE Beste Wahl Himbeer-Heidelbeer-Mix 300g","REWE Beste Wahl","4337256164412","1.99","300g (1 kg = 6,63 €)","Weihnachtswelt","False","https://img.rewe-static.de/7158180/27532963_digital-image.png"
"Christkindles Kinderpunsch 1l","None","4101080009467","2.79","1l","Weihnachtswelt","False","https://img.rewe-static.de/7562489/24334370_digital-image.png"
"Le Rustique Raclette Scheiben 400g","Le Rustique","3176580107617","5.99","400g (1 kg = 14,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7671806/31863585_digital-image.png"
"REWE Bio Portionen vom Lachsfilet 250g","REWE Bio","4337256511551","7.99","250g (1 kg = 31,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/8634332/34105564_digital-image.png"
"REWE Beste Wahl Räucher-Lachs 2x50g","REWE Beste Wahl","4337256560191","3.59","2x50g (1 kg = 35,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/8087752/29523388_digital-image.png"
"REWE Beste Wahl Wild-Preiselbeeren 212ml","REWE Beste Wahl","4388844006584","2.19","225g (1 kg = 9,73 €)","Weihnachtswelt","False","https://img.rewe-static.de/0185599/23487904_digital-image.png"
"REWE Beste Wahl Milder Multi 1l","REWE Beste Wahl","4337256261357","1.39","1l","Weihnachtswelt","False","https://img.rewe-static.de/8640590/34742161_digital-image.png"
"REWE Bio Erdnüsse 250g","REWE Bio","4388840082421","1.99","250g (1 kg = 7,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/2903350/24563384_digital-image.png"
"Aurora Weizenmehl Type 405 Klassik 1kg","Aurora","4000406072300","1.49","1000g","Weihnachtswelt","False","https://img.rewe-static.de/7580401/4772260_digital-image.png"
"REWE Bio Fruchtaufstrich Erdbeere 250g","REWE Bio","4337256180474","1.99","250g (1 kg = 7,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/0940043/26398771_digital-image.png"
"REWE Feine Welt Tiroler Bergkäse 180g","REWE Feine Welt","4337256231381","3.19","180g (1 kg = 17,72 €)","Weihnachtswelt","True","https://img.rewe-static.de/7043827/26700280_digital-image.png"
"REWE Feine Welt Vanille-Eiscreme 480ml","REWE Feine Welt","4337256243803","2.99","480ml (1 l = 6,23 €)","Weihnachtswelt","False","https://img.rewe-static.de/1075074/8962850_digital-image.png"
"REWE Beste Wahl Bourbon-Vanilleschoten 2 Stück","REWE Beste Wahl","4388860231069","2.99","2 Stück","Weihnachtswelt","False","https://img.rewe-static.de/1383228/20888662_digital-image.png"
"REWE Beste Wahl Zimtsterne 5x80ml","REWE Beste Wahl","4337256430265","2.29","5x80ml (1 l = 5,73 €)","Weihnachtswelt","False","https://img.rewe-static.de/7803175/35989077_digital-image.png"
"REWE Feine Welt Krosse Krüstchen 300g","REWE Feine Welt","4337256166317","2.19","300g (1 kg = 7,30 €)","Weihnachtswelt","False","https://img.rewe-static.de/1094032/9296790_digital-image.png"
"REWE Bio Vielblütenhonig 500g","REWE Bio","4337256183130","4.79","500g (1 kg = 9,58 €)","Weihnachtswelt","False","https://img.rewe-static.de/0274147/12799630_digital-image.png"
"Glögg Glühwein 0,75l","Glögg","4006452058039","3.29","0,74l (1 l = 4,45 €)","Weihnachtswelt","False","https://img.rewe-static.de/1057875/8579900_digital-image.png"
"Ostmann Zimtstangen 10 Stück","Ostmann","4002674071559","3.29","10 Stück","Weihnachtswelt","False","https://img.rewe-static.de/4589564/7461930_digital-image.png"
"REWE Feine Welt Eierlikör mit Bourbonvanille 0,5l","REWE Feine Welt","4337256063654","8.99","0,50l (1 l = 17,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7976940/31147920_digital-image.png"
"REWE Feine Welt Bio Glühwein Bügelflasche 1l","REWE Feine Welt","4337256289689","3.99","1l","Weihnachtswelt","False","https://img.rewe-static.de/8305942/29553908_digital-image.png"
"granini Trinkgenuss Apfel naturtrüb 100% Saft 1l","Granini","4048517702976","2.29","1l","Weihnachtswelt","False","https://img.rewe-static.de/7872769/33802632_digital-image.png"
"REWE Bio Kaffeesahne 165g","REWE Bio","4337256247344","0.99","165g (1 kg = 6 €)","Weihnachtswelt","False","https://img.rewe-static.de/1255627/15746280_digital-image.png"
"Bärenmarke Die Ergiebige Kondensmilch 340g","Bärenmarke","4045317050290","1.69","340g (1 kg = 4,97 €)","Weihnachtswelt","False","https://img.rewe-static.de/0390216/3632480_digital-image.png"
"REWE Beste Wahl Tannenbäume 6x85ml","REWE Beste Wahl","4337256428613","2.29","6x85ml (1 l = 4,49 €)","Weihnachtswelt","False","https://img.rewe-static.de/8741983/35988723_digital-image.png"
"REWE Feine Welt Comte 200g","REWE Feine Welt","4337256238663","3.99","200g (1 kg = 19,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/8614030/34139877_digital-image.png"
"Kunzmann Bio-Glühwein weiß 1l","Kunzmann Weinkellerei","4101660101727","2.99","1l","Weihnachtswelt","True","https://img.rewe-static.de/1455146/21691471_digital-image.png"
"REWE Feine Welt Vintage Cheddar 200g","REWE Feine Welt","4388844279803","3.99","200g (1 kg = 19,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/7033129/26700267_digital-image.png"
"REWE Beste Wahl Fairtrade Orangensaft 1l","REWE Beste Wahl","4337256559393","1.99","1l","Weihnachtswelt","False","https://img.rewe-static.de/8248075/29227848_digital-image.png"
"Valess Vegetarische Crispy Sticks 160g","Valess","8710912300380","3.19","160g (1 kg = 19,94 €)","Weihnachtswelt","False","https://img.rewe-static.de/8157573/28744034_digital-image.png"
"Casella Amaretto 0,7l","Casella","4388844029040","4.99","0,70l (1 l = 7,13 €)","Weihnachtswelt","False","https://img.rewe-static.de/8830754/22424731_digital-image.png"
"REWE Feine Welt Pistazieneiscreme 480ml","REWE Feine Welt","4337256241519","2.99","480ml (1 l = 6,23 €)","Weihnachtswelt","False","https://img.rewe-static.de/2849654/25367136_digital-image.png"
"Miluna Rotwein Primitivo Salento trocken 0,75l","None","8023354062816","5.5","0,75l (1 l = 7,33 €)","Weihnachtswelt","True","https://img.rewe-static.de/3205683/41282983_digital-image.png"
"Ferrero Die Besten Classic 269g","Ferrero","4008400133027","4.44","269g (1 kg = 16,51 €)","Weihnachtswelt","True","https://img.rewe-static.de/1080682/29887526_digital-image.png"
"Ostmann Zimtstangen 4 Stück","Ostmann","4002674121575","2.19","4 Stück","Weihnachtswelt","False","https://img.rewe-static.de/8348447/30665371_digital-image.png"
"REWE Bio Walnüsse in der Schale 300g","REWE Bio","4337256645720","1.99","300g (1 kg = 6,63 €)","Weihnachtswelt","False","https://img.rewe-static.de/2713349/32187103_digital-image.png"
"Greenforce Frische Köttbullar vegan 180g","GREENFORCE","4260322211355","2.99","180g (1 kg = 16,61 €)","Weihnachtswelt","False","https://img.rewe-static.de/7843009/34780675_digital-image.png"
"Meßmer Wintertraum Zimtstern-Orange 40g, 20 Beutel","Meßmer","4002221030350","2.19","40g (1 kg = 54,75 €)","Weihnachtswelt","False","https://img.rewe-static.de/7037101/26801422_digital-image.png"
"La Cheteau Cremant de Loire Brut 0,75l","LaCheteau","3338580030924","6.99","0,75l (1 l = 9,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/0156894/2500420_digital-image.png"
"Meßmer Himmelszauber Winterpunsch-Mandel 55g, 20 Beutel","Meßmer","4002221030336","2.19","55g (1 kg = 39,82 €)","Weihnachtswelt","False","https://img.rewe-static.de/7036896/26801419_digital-image.png"
"REWE Bio Maronen 100g","REWE Bio","4337256168359","2.99","100g (1 kg = 29,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/1026287/8672690_digital-image.png"
"REWE Feine Welt Prosciutto-Crudo Rohschinken 100g","REWE Feine Welt","8007660665510","4.59","100g (1 kg = 45,90 €)","Weihnachtswelt","True","https://img.rewe-static.de/1424192/20481189_digital-image.png"
"Bärenmarke Der Genussvolle Traum 8 Kondensmilch 170g","Bärenmarke","4045317052539","0.79","170g (1 kg = 4,65 €)","Weihnachtswelt","True","https://img.rewe-static.de/5811481/21530266_digital-image.png"
"Ostmann Sternanis 8 Stück","Ostmann","4002674105834","2.19","8 Stück","Weihnachtswelt","False","https://img.rewe-static.de/8346845/31504891_digital-image.png"
"Original Swiss Raclette Käse Pfeffer 200g","None","7610617606873","3.99","200g (1 kg = 19,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/8987328/40569123_digital-image.png"
"Dr. Oetker Bourbon Vanillezucker 24g","Dr. Oetker","4000521024802","1.99","24g (1 kg = 82,92 €)","Weihnachtswelt","False","https://img.rewe-static.de/7991890/30960974_digital-image.png"
"REWE Feine Welt Bergblumenkäse aus Heumilch 200g","REWE Feine Welt","4337256265911","3.99","200g (1 kg = 19,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/8007455/31147470_digital-image.png"
"REWE Feine Welt Creme au Chocolat 2x100g","REWE Feine Welt","4337256504485","1.39","2x100g (1 kg = 6,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/0715170/4969670_digital-image.png"
"Bahlsen Winterkuchen Spekulatius 350g","Bahlsen","4017100445019","3.99","350g (1 kg = 11,40 €)","Weihnachtswelt","False","https://img.rewe-static.de/7685544/41393354_digital-image.png"
"REWE Bio Dinkelbrötchen 420g","REWE Bio","4337256548571","2.49","420g (1 kg = 5,93 €)","Weihnachtswelt","False","https://img.rewe-static.de/8860585/39472120_digital-image.png"
"Meßmer Schneewunder Kirsche-Marzipan 55g, 20 Beutel","Meßmer","4002221030374","2.19","55g (1 kg = 39,82 €)","Weihnachtswelt","False","https://img.rewe-static.de/7036903/26997100_digital-image.png"
"Costa Lachsfilets 420g","Costa","4008467094248","16.79","420g (1 kg = 39,98 €)","Weihnachtswelt","False","https://img.rewe-static.de/7702938/38972474_digital-image.png"
"Dr. Oetker Mousse au Chocolat 92g","Dr. Oetker","4000521475000","1.19","92g (1 kg = 12,93 €)","Weihnachtswelt","True","https://img.rewe-static.de/5189667/2083980_digital-image.png"
"Gerstacker Glühwein Weiß 1l","Gerstacker","4101080084815","4.49","1l","Weihnachtswelt","False","https://img.rewe-static.de/8796028/36973303_digital-image.png"
"Original Swiss Raclette Käse chili 200g","None","7610617606910","3.99","200g (1 kg = 19,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/8980657/40569118_digital-image.png"
"REWE Feine Welt Prosciutto Cotto 100g","REWE Feine Welt","8007660665411","4.49","100g (1 kg = 44,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/1424183/20580573_digital-image.png"
"Odenwald Wild Preiselbeeren 390g","Odenwald","4008122021169","3.39","390g (1 kg = 8,69 €)","Weihnachtswelt","False","https://img.rewe-static.de/7664892/39892361_digital-image.png"
"REWE Bio Fruchtaufstrich Sauerkirsche 250g","REWE Bio","4337256171748","1.99","250g (1 kg = 7,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/0940049/7744510_digital-image.png"
"REWE Feine Welt Kaltgeräuchertes Lachsrückenfilet 125g","REWE Feine Welt","4337256398169","3.79","125g (1 kg = 30,32 €)","Weihnachtswelt","True","https://img.rewe-static.de/2550871/25148106_digital-image.png"
"Krone Schottischer Räucherlachs 100g","Krone","4006451000473","4.69","100g (1 kg = 46,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/3266302/30182531_digital-image.png"
"Teekanne Hüttenzauber 20 Beutel, 50g","Teekanne","4009300014560","2.29","50g (1 kg = 45,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/7011038/26997103_digital-image.png"
"Petrella Frischcreme mit Schnittlauch vegan 125g","Petrella","4020300961180","1.99","125g (1 kg = 15,92 €)","Weihnachtswelt","False","https://img.rewe-static.de/8960570/38391155_digital-image.png"
"REWE Beste Wahl Fairtrade Multivitamin Nektar 1l","REWE Beste Wahl","4337256359757","1.99","1l","Weihnachtswelt","False","https://img.rewe-static.de/7853986/35414942_digital-image.png"
"Ostmann Zimt gemahlen 45g","Ostmann","4002674056150","2.29","45g (1 kg = 50,89 €)","Weihnachtswelt","False","https://img.rewe-static.de/4206223/7473460_digital-image.png"
"Ostmann Zimt gemahlen 80g","Ostmann","4002674076158","3.29","80g (1 kg = 41,13 €)","Weihnachtswelt","False","https://img.rewe-static.de/4244630/7468500_digital-image.png"
"Bärenmarke Der Cremige Traum Kondensmilch 170g","Bärenmarke","4045317052584","1.39","170g (1 kg = 8,18 €)","Weihnachtswelt","False","https://img.rewe-static.de/8001375/17540750_digital-image.png"
"Meßmer Wintermagie Spekulatius Geschmack 20 Beutel, 45g","Meßmer","4002221048294","2.19","45g (1 kg = 48,67 €)","Weihnachtswelt","False","https://img.rewe-static.de/7676978/41086283_digital-image.png"
"REWE Feine Welt Appenzeller Rohmilchkäse extra-würzig 150g","REWE Feine Welt","4337256246736","3.19","150g (1 kg = 21,27 €)","Weihnachtswelt","True","https://img.rewe-static.de/8582073/34634078_digital-image.png"
"REWE Feine Welt Trüffelsalamischeiben mit Parmigiano Reggiano 80g","REWE Feine Welt","4337256623827","2.99","80g (1 kg = 37,38 €)","Weihnachtswelt","True","https://img.rewe-static.de/8919927/41137522_digital-image.png"
"REWE Feine Welt Schokoladen-Eiscreme 480ml","REWE Feine Welt","4337256375832","2.99","480ml (1 l = 6,23 €)","Weihnachtswelt","False","https://img.rewe-static.de/1075076/8963560_digital-image.png"
"REWE Feine Welt Rindercarpaccio 120g","REWE Feine Welt","4337256662901","4.29","120g (1 kg = 35,75 €)","Weihnachtswelt","False","https://img.rewe-static.de/2892256/25367543_digital-image.png"
"REWE Beste Wahl Apfelsaft naturtrüb 1l","REWE Beste Wahl","4337256568111","1.79","1l","Weihnachtswelt","False","https://img.rewe-static.de/8032701/30735605_digital-image.png"
"REWE Beste Wahl Doradenfilets 250g","REWE Beste Wahl","4337256265546","4.89","250g (1 kg = 19,56 €)","Weihnachtswelt","False","https://img.rewe-static.de/8596499/33521637_digital-image.png"
"REWE Bio Stremellachs Natur 100g","REWE Bio","4337256390040","4.39","100g (1 kg = 43,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/7829122/36085454_digital-image.png"
"Ruf Choco-Chunks XXL Zartbitter 100g","Ruf","4002809024283","0.99","100g (1 kg = 9,90 €)","Weihnachtswelt","False","https://img.rewe-static.de/2201314/23298698_digital-image.png"
"Brut Dargent Blanc de Blancs Chardonnay 0,75l","Brut Dargent","3263287626029","7.99","0,75l (1 l = 10,65 €)","Weihnachtswelt","False","https://img.rewe-static.de/4767608/1755220_digital-image.png"
"REWE Beste Wahl Riesen Orangen 2,5kg","REWE Beste Wahl","21538162","5.99","2,50kg (1 kg = 2,40 €)","Weihnachtswelt","False","https://img.rewe-static.de/7822167/35165943_digital-image.png"
"Meßmer Tee Winterpunsch 20 Stück","Meßmer","4002221041530","2.19","50g (1 kg = 43,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/7897862/34008672_digital-image.png"
"Deutsche See Lachsstremel Bunter Pfeffer 120g","Deutsche See","4009239617221","5.99","120g (1 kg = 49,92 €)","Weihnachtswelt","False","https://img.rewe-static.de/8411057/30880643_digital-image.png"
"REWE Bio Orangenschale gerieben vegan 2x5g","REWE Bio","4337256555203","0.99","2x5g (1 kg = 99 €)","Weihnachtswelt","False","https://img.rewe-static.de/7717266/38930896_digital-image.png"
"Deutsche See Fischmanufaktur Graved Lachs 100g","Deutsche See","4009239522662","3.49","100g (1 kg = 34,90 €)","Weihnachtswelt","True","https://img.rewe-static.de/8354881/29916270_digital-image.png"
"Deutsche See Lachsstremel 120g","Deutsche See","4009239617276","5.99","120g (1 kg = 49,92 €)","Weihnachtswelt","False","https://img.rewe-static.de/8411672/30792907_digital-image.png"
"Feine Welt Apfel Zimt Fruchtaufstrich 250g","REWE Feine Welt","4337256436564","1.69","250g (1 kg = 6,76 €)","Weihnachtswelt","False","https://img.rewe-static.de/8602111/33646296_digital-image.png"
"Eszet Schnitten Zartbitter 75g","Eszet","4030387760606","1.19","75g (1 kg = 15,87 €)","Weihnachtswelt","False","https://img.rewe-static.de/8952001/39823173_digital-image.png"
"Kunzmann Weinkellerei Glüh Rosé aus Bio-Roséwein 1l","Kunzmann Weinkellerei","4101660010265","2.99","1l","Weihnachtswelt","True","https://img.rewe-static.de/8468045/34662693_digital-image.png"
"Dr. Oetker Bio Streusel-Spass vegan 85g","Dr. Oetker","4000521030872","3.49","85g (1 kg = 41,06 €)","Weihnachtswelt","False","https://img.rewe-static.de/8735879/36335499_digital-image.png"
"Geldermann Sekt Rosé 0,75l","Geldermann","4008982644058","9.99","0,75l (1 l = 13,32 €)","Weihnachtswelt","False","https://img.rewe-static.de/3206738/26414966_digital-image.png"
"Dr. Oetker Zitronen-Aroma 4 Stück","Dr. Oetker","4000521140816","0.99","NA","Weihnachtswelt","False","https://img.rewe-static.de/8306400/1852150_digital-image.png"
"Dr. Oetker Kuchen Glasur Dunkel 150g","Dr. Oetker","4000521026448","1.99","150g (1 kg = 13,27 €)","Weihnachtswelt","False","https://img.rewe-static.de/8500269/32477026_digital-image.png"
"REWE Feine Welt Dunkle Kakaocreme 200g","REWE Feine Welt","4337256373845","2.19","200g (1 kg = 10,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/0672850/26789114_digital-image.png"
"REWE Beste Wahl Schnitzel vegan 200g","REWE Beste Wahl","21791659","2.19","200g (1 kg = 10,95 €)","Weihnachtswelt","False","https://img.rewe-static.de/7778311/37606250_digital-image.png"
"RUF Bio Bourbon Vanilleschote 2,5g","Ruf","4002809021046","3.29","2,50g","Weihnachtswelt","False","https://img.rewe-static.de/8508749/33206656_digital-image.png"
"Ostmann Spekulatius-Gewürz 15g","Ostmann","4002674125498","1.89","15g (1 kg = 126 €)","Weihnachtswelt","False","https://img.rewe-static.de/2274136/23689697_digital-image.png"
"REWE Feine Welt Lachs-Carpaccio mit Parmesan 100g","REWE Feine Welt","4337256307406","3.69","124,50g (1 kg = 29,64 €)","Weihnachtswelt","True","https://img.rewe-static.de/2058063/21886350_digital-image.png"
"Gerstacker Eierpunsch 1l","Gerstacker","4101080006701","4.99","1l","Weihnachtswelt","False","https://img.rewe-static.de/5808014/1223780_digital-image.png"
"Meßmer Tee Zimt Pflaume 20 Stück","Meßmer","4002221041578","2.19","50g (1 kg = 43,80 €)","Weihnachtswelt","False","https://img.rewe-static.de/8596973/34008664_digital-image.png"
"Rotkäppchen Glühwein Weiss 0,75l","Rotkäppchen-Mumm","4014741782114","2.99","0,75l (1 l = 3,99 €)","Weihnachtswelt","True","https://img.rewe-static.de/8414469/31486603_digital-image.png"
"REWE Feine Welt Bio Chanchamayo-Espresso 250g","REWE Feine Welt","4388844130807","3.99","250g (1 kg = 15,96 €)","Weihnachtswelt","False","https://img.rewe-static.de/2413635/23871400_digital-image.png"
"Cupper Bio Süßholztee mit Minze 30g, 20 Beutel","Cupper Tea","5021991939044","2.99","30g (1 kg = 99,67 €)","Weihnachtswelt","False","https://img.rewe-static.de/2673858/39103231_digital-image.png"
"14 Quattordici Rotwein Primitivo di Marina IGT trocken 0,75l","Contessa Marina","4008954231446","7.49","0,75l (1 l = 9,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/8725382/35802581_digital-image.png"
"REWE Feine Welt Spekulatius-Glück Spekulatiuscreme 200g","REWE Feine Welt","4388844029248","2.29","200g (1 kg = 11,45 €)","Weihnachtswelt","False","https://img.rewe-static.de/1015298/8261840_digital-image.png"
"Hafermast Polnische Gänsebrust mit Knochen HKL A ca. 750-1300g","None","2802680000008","12.99","1 Stück ca. 1000 g (1 kg = 12,99 €)","Weihnachtswelt","False","https://img.rewe-static.de/0963387/23663611_digital-image.png"
"Hohes C Mildes Frühstück 1l","Hohes C","4048517743009","2.29","1l","Weihnachtswelt","False","https://img.rewe-static.de/7681675/39727031_digital-image.png"
"REWE Feine Welt Bio Incahuasi-Espresso ganze Bohne 1kg","REWE Feine Welt","4388844088955","14.99","1000g","Weihnachtswelt","False","https://img.rewe-static.de/1006333/9725600_digital-image.png"
"Nabio Bio Gegrillte Paprika Cashew Aufstrich 135g","Nabio","4013182024098","2.49","135g (1 kg = 18,44 €)","Weihnachtswelt","False","https://img.rewe-static.de/3267858/28882818_digital-image.png"
"REWE Feine Welt Duroc Schinken 90g","REWE Feine Welt","4337256527200","4.29","90g (1 kg = 47,67 €)","Weihnachtswelt","False","https://img.rewe-static.de/7292221/28063208_digital-image.png"
"Bauckhof Bio Weizenmehl Type 550 1kg","Bauckhof","4015637832517","2.49","1kg","Weihnachtswelt","False","https://img.rewe-static.de/0043587/26146182_digital-image.png"
